time,taxonomy,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,dropout_length
1645469108,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469109,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469110,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469111,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469112,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469113,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469114,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469115,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469116,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469117,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469118,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469119,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469120,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469121,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469122,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469123,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469124,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469125,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469126,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469127,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469128,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469129,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469130,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469131,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469132,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469133,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469134,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469135,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469136,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469137,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469138,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469139,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469140,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469141,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469142,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469143,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469144,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469145,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469146,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469147,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469148,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469149,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469150,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469151,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469152,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469153,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469154,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469155,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469156,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469157,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469158,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469159,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469160,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469161,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469162,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469163,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469164,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469165,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469166,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469167,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469168,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469169,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469170,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469171,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469172,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469173,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469174,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469175,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469176,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469177,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469178,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469179,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469180,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469181,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469182,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469183,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469184,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469185,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469186,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469187,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469188,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469189,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469190,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469191,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469192,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469193,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469194,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469195,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469196,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469197,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469198,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469199,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469200,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469201,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469202,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469203,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469204,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469205,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469206,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469207,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469208,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469209,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469210,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469211,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469212,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469213,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469214,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076,0.0
1645469215,normal,a0f7db,41.376047942597985,-78.77865184437144,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469045.263,1645469214.54,110.46399998664856
1645469216,normal,a0f7db,41.376047942597985,-78.77865184437144,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469045.263,1645469214.54,0.0
1645469217,normal,a0f7db,41.35258483886719,-78.853759765625,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469216.599,1645469216.599,2.059000015258789
1645469218,normal,a0f7db,41.3525390625,-78.85430908203125,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469217.724,1645469217.724,1.125
1645469219,normal,a0f7db,41.35244595802436,-78.85480707341975,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469218.743,1645469218.743,1.0190000534057617
1645469220,normal,a0f7db,41.35240173339844,-78.85504150390625,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469219.419,1645469219.419,0.6759998798370361
1645469221,normal,a0f7db,41.35230630131091,-78.85574340820312,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469220.766,1645469220.766,1.3470001220703125
1645469222,normal,a0f7db,41.35230630131091,-78.85574340820312,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469220.766,1645469220.766,0.0
1645469223,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912,2.1459999084472656
1645469224,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912,0.0
1645469225,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912,0.0
1645469226,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842,2.930000066757202
1645469227,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842,0.0
1645469228,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842,0.0
1645469229,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842,0.0
1645469230,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842,0.0
1645469231,normal,a0f7db,41.35165456998146,-78.86036265980114,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469230.846,1645469230.846,5.003999948501587
1645469232,normal,a0f7db,41.35165456998146,-78.86036265980114,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469230.846,1645469231.408,0.562000036239624
1645469233,normal,a0f7db,41.351561465505824,-78.86117414994673,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469232.431,1645469232.431,1.0230000019073486
1645469234,normal,a0f7db,41.351561465505824,-78.86117414994673,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469232.431,1645469232.431,0.0
1645469235,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259,1.8280000686645508
1645469236,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259,0.0
1645469237,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259,0.0
1645469238,normal,a0f7db,41.35125732421875,-78.86358642578125,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469237.316,1645469237.316,3.056999921798706
1645469239,normal,a0f7db,41.351189047603285,-78.86429526589131,40.68012893277759,260.5376777919744,0.65024,N16105  ,False,False,False,,1066.8,1066.8,1645469238.918,1645469238.918,1.6019999980926514
1645469240,normal,a0f7db,41.35111999511719,-78.86480712890625,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1066.8,1645469239.937,1645469239.937,1.0190000534057617
1645469241,normal,a0f7db,41.35111999511719,-78.86480712890625,40.68012893277759,260.5376777919744,0.65024,N16105  ,False,False,False,,1066.8,1066.8,1645469239.937,1645469240.386,0.44899988174438477
1645469242,normal,a0f7db,41.35104939088983,-78.86548128995031,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469241.285,1645469241.742,1.3560001850128174
1645469243,normal,a0f7db,41.35104939088983,-78.86548128995031,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469241.285,1645469241.742,0.0
1645469244,normal,a0f7db,41.35089111328125,-78.86669921875,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469243.877,2.134999990463257
1645469245,normal,a0f7db,41.35089111328125,-78.86669921875,40.26161141159156,259.695153531234,0.65024,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469244.332,0.4549999237060547
1645469246,normal,a0f7db,41.35089111328125,-78.86669921875,40.76786125091774,259.8244891569568,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469245.924,1.5920000076293945
1645469247,normal,a0f7db,41.35066223144531,-78.8681640625,40.76786125091774,259.8244891569568,0.0,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469246.942,1645469246.942,1.0179998874664307
1645469248,normal,a0f7db,41.35066223144531,-78.868408203125,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469247.53,1645469247.888,0.9460000991821289
1645469249,normal,a0f7db,41.35063042074947,-78.86872725053269,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469248.093,1645469248.093,0.2049999237060547
1645469250,normal,a0f7db,41.35053731627383,-78.86947631835938,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469249.572,1645469249.572,1.4790000915527344
1645469251,normal,a0f7db,41.35053731627383,-78.86947631835938,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469249.572,1645469249.572,0.0
1645469252,normal,a0f7db,41.35039765956038,-78.87059992009944,40.68012893277759,260.5376777919744,0.32512,N16105  ,False,False,False,,1066.8,1082.04,1645469251.96,1645469251.96,2.388000011444092
1645469253,normal,a0f7db,41.35039765956038,-78.87059992009944,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469251.96,1645469252.882,0.9219999313354492
1645469254,normal,a0f7db,41.35039765956038,-78.87059992009944,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469251.96,1645469252.882,0.0
1645469255,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,1.1400001049041748
1645469256,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
1645469257,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
1645469258,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
1645469259,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
1645469260,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
1645469261,normal,a0f7db,41.35025800284693,-78.87153625488281,40.5987262639976,261.25383773744477,0.65024,N16105  ,False,False,False,,1066.8,1082.04,1645469254.022,1645469254.022,0.0
